lat,lng,anomaly,grid_label
37.541767,126.63752,1,KECABABB
37.541766,126.637677,1,KECABABB
37.541765,126.63784,1,KECABABB
37.541764,126.638004,1,KECABABB
37.541763,126.638164,1,KECABABB
37.541763,126.63832,1,KECABABB
37.541762,126.638474,1,KECABABB
37.541761,126.638628,1,KECABABB
37.541761,126.638779,1,KECABABB
37.54176,126.638931,1,KECABABB
37.541759,126.639076,1,KECABABB
37.541758,126.639231,1,KECABABB
37.541758,126.639383,1,KECABABB
37.541757,126.639536,1,KECABABB
37.541748,126.639684,1,KECABABB
37.54175,126.639828,1,KECABABB
37.541744,126.639981,1,KECABABB
37.541747,126.640122,1,KECABABB
37.541745,126.640262,1,KECABABB
37.541745,126.640404,1,KECABABB
37.541744,126.640547,1,KECABABB
37.541741,126.640688,1,KECABABB
37.541743,126.640833,1,KECABABB
37.541744,126.640981,1,KECABABB
37.541746,126.641136,1,KECABABB
37.541742,126.641283,1,KECABBAA
37.541744,126.641437,1,KECABBAA
37.54174,126.641588,1,KECABBAA
37.541743,126.641746,1,KECABBAA
37.54174,126.641904,1,KECABBAA
37.541737,126.642063,1,KECABBAA
37.54173,126.642221,1,KECABBAA
37.541725,126.642383,1,KECABBAA
37.541741,126.642536,1,KECABBAA
37.54174,126.642686,1,KECABBAA
37.54174,126.642835,1,KECABBAA
37.541739,126.642982,1,KECABBAA
37.541738,126.64313,1,KECABBAA
37.541738,126.643279,1,KECABBAA
37.541737,126.643417,1,KECABBAA
37.541737,126.643544,1,KECABBAA
37.541736,126.64366,1,KECABBAA
37.541736,126.643769,1,KECABBAA
37.541735,126.643864,1,KECABBAA
37.541735,126.643937,1,KECABBAA
37.541735,126.644004,1,KECABBAA
37.541734,126.644056,1,KECABBAA
37.541734,126.644097,1,KECABBAA
37.541734,126.644133,1,KECABBAA
37.541734,126.64416,1,KECABBAA
37.541734,126.64417,1,KECABBAA
37.541734,126.644144,1,KECABBAA
37.541734,126.644055,1,KECABBAA
37.541726,126.643971,1,KECABBAA
37.541728,126.64419,1,KECABBAA
37.541729,126.644216,1,KECABBAA
37.541729,126.64425,1,KECABBAA
37.541728,126.644279,1,KECABBAA
37.541728,126.644298,1,KECABBAA
37.541728,126.644313,1,KECABBAA
37.54173,126.64431,1,KECABBAA
37.54173,126.644363,1,KECABBAA
37.541727,126.644403,1,KECABBAA
37.541719,126.644443,1,KECABBAA
37.541732,126.644482,1,KECABBAA
37.541732,126.644509,1,KECABBAA
37.541722,126.644533,1,KECABBAA
37.54156,126.644536,1,KECABBAA
37.541482,126.64454,1,KECABBAA
37.541395,126.644537,1,KECABBAA
37.541305,126.644533,1,KECABBAA
37.541217,126.644528,1,KECABBAA
37.541123,126.644531,1,KECABBAA
37.541021,126.644537,1,KECABBAA
37.540928,126.644538,1,KECABBAA
37.540834,126.644539,1,KECABBAA
37.540737,126.644535,1,KECABBAA
37.540655,126.644534,1,KECABBAA
37.540575,126.644539,1,KECABBAA
37.540498,126.644538,1,KECABBAA
37.540424,126.64454,1,KECABBAA
37.540352,126.644541,1,KECABBAA
37.540288,126.644544,1,KECABBAA
37.540231,126.644545,1,KECABBAA
37.540184,126.644547,1,KECABBAA
37.540152,126.644546,1,KECABBAA
37.540134,126.644546,1,KECABBAA
37.540125,126.644542,1,KECABBAA
37.540122,126.644541,1,KECABBAA
37.540094,126.644542,1,KECABBAA
37.540073,126.644537,1,KECABBAA
37.540042,126.644524,1,KECABBAA
37.540008,126.644511,1,KECABBAA
37.539951,126.644508,1,KECABBAA
37.539881,126.644516,1,KECABBAA
37.539806,126.644531,1,KECABBAA
37.539726,126.644543,1,KECABBAA
37.539645,126.644546,1,KECABBAA
37.53957,126.644548,1,KECABBAA
37.539499,126.64455,1,KECABBAA
37.539433,126.644552,1,KECABBAA
37.539378,126.644554,1,KECABBAA
37.539334,126.644554,1,KECABBAA
37.539309,126.644554,1,KECABBAA
37.539299,126.644555,1,KECABBAA
37.539303,126.644555,1,KECABBAA
37.539273,126.644569,1,KECABBAA
37.53925,126.644572,1,KECABBAA
37.539226,126.644575,1,KECABBAA
37.539185,126.644559,1,KECABBAA
37.539145,126.644559,1,KECABBAA
37.539112,126.644559,1,KECABBAA
37.539081,126.644695,1,KECABBAA
37.539066,126.644761,1,KECABBAA
37.539063,126.644833,1,KECABBAA
37.539066,126.64492,1,KECABBAA
37.539069,126.645015,1,KECABBAA
37.539071,126.645112,1,KECABBAA
37.539069,126.645208,1,KECABBAA
37.539064,126.645304,1,KECABBAA
37.539059,126.645391,1,KECABBAA
37.53905,126.64547,1,KECABBAA
37.539042,126.645547,1,KECABBAA
37.539033,126.645626,1,KECABBAA
37.539019,126.645714,1,KECABBAA
37.538997,126.64581,1,KECABBAA
37.538972,126.645908,1,KECABBAA
37.538946,126.64601,1,KECABBAA
37.53892,126.646111,1,KECABBAA
37.538893,126.646207,1,KECABBAA
37.538865,126.646301,1,KECABBAA
37.538838,126.646381,1,KECABBAA
37.538811,126.646456,1,KECABBAA
37.538785,126.646525,1,KECABBAA
37.538759,126.646592,1,KECABBAA
37.538735,126.646652,1,KECABBAA
37.538716,126.646702,1,KECABBAA
37.538702,126.646744,1,KECABBAA
37.538689,126.646775,1,KECABBAA
37.538683,126.646789,1,KECABBAA
37.538678,126.646798,1,KECABBAA
37.538666,126.646828,1,KECABBAA
37.538654,126.646862,1,KECABBAA
37.538644,126.646886,1,KECABBAA
37.538635,126.646901,1,KECABBAA
37.538628,126.64691,1,KECABBAA
37.538614,126.646931,1,KECABBAA
37.538594,126.646952,1,KECABBAA
37.538567,126.646964,1,KECABBAA
37.538566,126.646975,1,KECABBAA
37.538567,126.646974,1,KECABBAA
37.538567,126.646973,1,KECABBAA
37.538558,126.64697,1,KECABBAA
37.538469,126.646914,1,KECABBAA
37.538451,126.646903,1,KECABBAA
37.538416,126.646883,1,KECABBAA
37.538382,126.646862,1,KECABBAA
37.538344,126.646836,1,KECABBAA
37.538313,126.646804,1,KECABBAA
37.538258,126.646787,1,KECABBAA
37.538201,126.646809,1,KECABBAA
37.538158,126.646854,1,KECABBAA
37.538121,126.646883,1,KECABBAA
37.538087,126.646912,1,KECABBAA
37.538077,126.646986,1,KECABBAA
37.538046,126.64702,1,KECABBAA
37.538029,126.64708,1,KECABBAA
37.538158,126.647147,1,KECABBAA
37.53815,126.647191,1,KECABBAA
37.538143,126.647236,1,KECABBAA
37.538136,126.647277,1,KECABBAA
37.53813,126.647313,1,KECABBAA
37.538125,126.647342,1,KECABBAA
37.538113,126.647363,1,KECABBAA
37.538101,126.647382,1,KECABBAA
37.537579,126.647482,1,KECABBAA
37.537579,126.647482,1,KECABBAA
37.539079,126.646602,1,KECABBAA
37.539378,126.646461,1,KECABBAA
37.539378,126.646461,1,KECABBAA
37.539022,126.646413,1,KECABBAA
37.538222,126.646867,1,KECABBAA
37.538222,126.646867,1,KECABBAA
37.53805,126.645799,1,KECABBAA
37.537339,126.644354,1,KECABBAA
37.537339,126.644354,1,KECABBAA
37.537894,126.64558,1,KECABBAA
37.537755,126.645814,1,KECABBAA
37.537755,126.645814,1,KECABBAA
37.529151,126.64461,1,KECABBAC
37.529088,126.64461,1,KECABBAC
37.529025,126.644651,1,KECABBCA
37.528956,126.644636,1,KECABBCA
37.528897,126.644632,1,KECABBCA
37.528833,126.644612,1,KECABBCA
37.52878,126.644612,1,KECABBCA
37.528731,126.644625,1,KECABBCA
37.52869,126.644613,1,KECABBCA
37.528629,126.644628,1,KECABBCA
37.528585,126.644621,1,KECABBCA
37.528552,126.644633,1,KECABBCA
37.528525,126.644614,1,KECABBCA
37.528491,126.644612,1,KECABBCA
37.528474,126.644596,1,KECABBCA
37.528512,126.644535,1,KECABBCA
37.528481,126.644485,1,KECABBCA
37.528468,126.644456,1,KECABBCA
37.528467,126.644422,1,KECABBCA
37.528497,126.644409,1,KECABBCA
37.528479,126.644394,1,KECABBCA
37.528474,126.644276,1,KECABBCA
37.528485,126.644263,1,KECABBCA
37.528511,126.644254,1,KECABBCA
37.528519,126.644251,1,KECABBCA
37.528519,126.644233,1,KECABBCA
37.528528,126.644312,1,KECABBCA
37.528631,126.644334,1,KECABBCA
37.528659,126.644338,1,KECABBCA
37.528697,126.644346,1,KECABBCA
37.528724,126.644357,1,KECABBCA
37.528732,126.644342,1,KECABBCA
37.528764,126.644339,1,KECABBCA
37.528787,126.644333,1,KECABBCA
37.528794,126.644333,1,KECABBCA
37.528803,126.644345,1,KECABBCA
37.528817,126.644344,1,KECABBCA
37.528826,126.644351,1,KECABBCA
37.528839,126.644353,1,KECABBCA
37.528845,126.64435,1,KECABBCA
37.528932,126.644323,1,KECABBCA
37.528944,126.644325,1,KECABBCA
37.528912,126.644368,1,KECABBCA
37.528928,126.644372,1,KECABBCA
37.52892,126.644356,1,KECABBCA
37.528918,126.644356,1,KECABBCA
37.528917,126.644441,1,KECABBCA
37.528909,126.64444,1,KECABBCA
37.528845,126.644557,1,KECABBCA
37.528845,126.644557,1,KECABBCA
37.538108,126.646743,1,KECABBAA
37.537348,126.646687,1,KECABBAA
37.536533,126.646705,1,KECABBAA
37.536447,126.647729,1,KECABBAA
37.536704,126.648603,1,KECABBAA
37.536262,126.649502,1,KECABBAB
37.536262,126.649502,1,KECABBAB
37.534363,126.651178,1,KECABBAD
37.534268,126.652101,1,KECABBAD
37.534268,126.652101,1,KECABBAD
37.536181,126.649208,1,KECABBAB
37.536046,126.648035,1,KECABBAA
37.53602,126.64508,1,KECABBAA
37.536967,126.645213,1,KECABBAA
37.536967,126.645213,1,KECABBAA
37.403081,127.109829,-1,KFCCBCAC
37.403281,127.108194,-1,KFCCBCAC
37.403287,127.108051,-1,KFCCBCAC
37.403297,127.10791,-1,KFCCBCAC
37.403299,127.107764,-1,KFCCBCAC
37.403301,127.107615,-1,KFCCBCAC
37.403302,127.107492,-1,KFCCBCAC
37.4033,127.10734,-1,KFCCBCAC
37.403291,127.107188,-1,KFCCBCAC
37.403297,127.107034,-1,KFCCBCAC
37.403298,127.106867,-1,KFCCBCAC
37.403293,127.106708,-1,KFCCBCAC
37.403305,127.106541,-1,KFCCBCAC
37.403296,127.106388,-1,KFCCBCAC
37.403287,127.106266,-1,KFCCBCAC
37.403284,127.106149,-1,KFCCBCAC
37.40328,127.106041,-1,KFCCBCAC
37.403279,127.105957,-1,KFCCBCAC
37.403277,127.105894,-1,KFCCBCAC
37.403275,127.105815,-1,KFCCBCAC
37.403278,127.105754,-1,KFCCBCAC
37.403273,127.105679,-1,KFCCBCAC
37.403279,127.105602,-1,KFCCBCAC
37.403285,127.105526,-1,KFCCBCAC
37.403284,127.105445,-1,KFCCBCAC
37.403289,127.10535,-1,KFCCBCAC
37.403289,127.105258,-1,KFCCBCAC
37.403284,127.105159,-1,KFCCBCAC
37.403279,127.105045,-1,KFCCBCAC
37.403273,127.104926,-1,KFCCBCAC
37.403268,127.104796,-1,KFCCADBD
37.403265,127.104666,-1,KFCCADBD
37.403261,127.10453,-1,KFCCADBD
37.40326,127.104397,-1,KFCCADBD
37.403258,127.104253,-1,KFCCADBD
37.403257,127.104105,-1,KFCCADBD
37.403258,127.103954,-1,KFCCADBD
37.403258,127.103802,-1,KFCCADBD
37.403259,127.103645,-1,KFCCADBD
37.403257,127.103493,-1,KFCCADBD
37.403257,127.103334,-1,KFCCADBD
37.403279,127.10317,-1,KFCCADBD
37.40327,127.102991,-1,KFCCADBD
37.403267,127.10282,-1,KFCCADBD
37.403267,127.102661,-1,KFCCADBD
37.403242,127.102501,-1,KFCCADBD
37.40323,127.102331,-1,KFCCADBD
37.403204,127.102171,-1,KFCCADBD
37.403184,127.101987,-1,KFCCADBD
37.40317,127.101811,-1,KFCCADBD
37.403133,127.101653,-1,KFCCADBD
37.403083,127.101475,-1,KFCCADBD
37.403039,127.101302,-1,KFCCADBD
37.402995,127.101114,-1,KFCCADBD
37.402948,127.100936,-1,KFCCADBD
37.402889,127.100744,-1,KFCCADBD
37.402824,127.100565,-1,KFCCADBD
37.402767,127.100392,-1,KFCCADBD
37.402703,127.100221,-1,KFCCADBD
37.402624,127.100065,-1,KFCCADBD
37.402558,127.099903,-1,KFCCADBD
37.402485,127.099749,-1,KFCCADBD
37.402412,127.099594,-1,KFCCADBD
37.402333,127.099447,-1,KFCCADBD
37.402259,127.099298,-1,KFCCADBD
37.402188,127.099149,-1,KFCCADBD
37.402113,127.099006,-1,KFCCADBD
37.402038,127.098859,-1,KFCCADBD
37.401967,127.098715,-1,KFCCADBD
37.401896,127.098575,-1,KFCCADBD
37.401821,127.098428,-1,KFCCADBD
37.401755,127.098306,-1,KFCCADBD
37.401701,127.098173,-1,KFCCADBD
37.401624,127.09804,-1,KFCCADBD
37.401559,127.097915,-1,KFCCADBD
37.401498,127.097788,-1,KFCCADBD
37.401439,127.097659,-1,KFCCADBD
37.401379,127.097533,-1,KFCCADBD
37.401321,127.097418,-1,KFCCADBD
37.401263,127.097305,-1,KFCCADBD
37.401203,127.097187,-1,KFCCADBD
37.401146,127.097017,-1,KFCCADBC
37.401082,127.096943,-1,KFCCADBC
37.40103,127.09683,-1,KFCCADBC
37.40097,127.096717,-1,KFCCADBC
37.400912,127.096607,-1,KFCCADBC
37.400849,127.096488,-1,KFCCADBC
37.400791,127.096369,-1,KFCCADBC
37.400733,127.096249,-1,KFCCADBC
37.400675,127.09613,-1,KFCCADBC
37.400615,127.096012,-1,KFCCADBC
37.40054,127.095889,-1,KFCCADBC
37.400478,127.095794,-1,KFCCADBC
37.400417,127.095677,-1,KFCCADBC
37.400355,127.095563,-1,KFCCADBC
37.400298,127.095466,-1,KFCCADBC
37.400252,127.095385,-1,KFCCADBC
37.400212,127.095302,-1,KFCCADBC
37.400179,127.095234,-1,KFCCADBC
37.400157,127.095188,-1,KFCCADBC
37.40014,127.095161,-1,KFCCADBC
37.400131,127.095139,-1,KFCCADBC
37.400122,127.095123,-1,KFCCADBC
37.400112,127.09512,-1,KFCCADBC
37.400105,127.095118,-1,KFCCADBC
37.400128,127.095101,-1,KFCCADBC
37.400116,127.095085,-1,KFCCADBC
37.400101,127.095058,-1,KFCCADBC
37.400083,127.095021,-1,KFCCADBC
37.40006,127.094976,-1,KFCCADBC
37.400023,127.094901,-1,KFCCADBC
37.399973,127.094813,-1,KFCCADBC
37.399929,127.09472,-1,KFCCADBC
37.399868,127.094639,-1,KFCCADBC
37.399822,127.094544,-1,KFCCADBC
37.399778,127.094452,-1,KFCCADBC
37.39975,127.094353,-1,KFCCADBC
37.399707,127.094266,-1,KFCCADBC
37.399663,127.094176,-1,KFCCADBC
37.399622,127.094093,-1,KFCCADBC
37.399579,127.094004,-1,KFCCADBC
37.399533,127.093916,-1,KFCCADBC
37.399483,127.093822,-1,KFCCADBC
37.399441,127.09373,-1,KFCCADBC
37.399395,127.093635,-1,KFCCADBC
37.399347,127.093546,-1,KFCCADBC
37.399297,127.093445,-1,KFCCADBC
37.399243,127.093344,-1,KFCCADBC
37.399189,127.09324,-1,KFCCADBC
37.399142,127.093146,-1,KFCCADBC
37.399086,127.093036,-1,KFCCADBC
37.39903,127.092919,-1,KFCCADBC
37.398963,127.092803,-1,KFCCADBC
37.398903,127.092691,-1,KFCCADBC
37.398857,127.092574,-1,KFCCADBC
37.398806,127.092458,-1,KFCCADBC
37.398748,127.092341,-1,KFCCADBC
37.398692,127.092214,-1,KFCCADBC
37.398647,127.092092,-1,KFCCADBC
37.398596,127.091968,-1,KFCCADBC
37.398544,127.091834,-1,KFCCADBC
37.398491,127.091698,-1,KFCCADBC
37.398434,127.091553,-1,KFCCADBC
37.398376,127.091409,-1,KFCCADBC
37.398301,127.091257,-1,KFCCADBC
37.398217,127.0911,-1,KFCCADBC
37.39813,127.090932,-1,KFCCADBC
37.398033,127.090757,-1,KFCCADBC
37.39794,127.090582,-1,KFCCADBC
37.397833,127.090412,-1,KFCCADBC
37.397735,127.090263,-1,KFCCADBC
37.397633,127.0901,-1,KFCCADBC
37.397527,127.089926,-1,KFCCADBC
37.397429,127.089782,-1,KFCCADBC
37.39733,127.089625,-1,KFCCADBC
37.397237,127.089476,-1,KFCCADBC
37.396892,127.089072,-1,KFCCADAD
37.392161,127.085905,-1,KFCCADCB
37.392005,127.085885,-1,KFCCADCB
37.391861,127.085852,-1,KFCCADCB
37.391728,127.085828,-1,KFCCADCB
37.3916,127.085806,-1,KFCCADCB
37.391476,127.085762,-1,KFCCADCB
37.391353,127.085719,-1,KFCCADCB
37.391246,127.085674,-1,KFCCADCB
37.391149,127.085645,-1,KFCCADCB
37.391059,127.085636,-1,KFCCADCB
37.391006,127.085629,-1,KFCCADCB
37.390943,127.085605,-1,KFCCADCB
37.390937,127.085566,-1,KFCCADCB
37.390909,127.085557,-1,KFCCADCB
37.390883,127.085548,-1,KFCCADCB
37.390867,127.085545,-1,KFCCADCB
37.390865,127.085545,-1,KFCCADCB
37.39084,127.085555,-1,KFCCADCB
37.390797,127.085541,-1,KFCCADCB
37.390749,127.085523,-1,KFCCADCB
37.390691,127.08551,-1,KFCCADCB
37.390639,127.08549,-1,KFCCADCB
37.390593,127.085473,-1,KFCCADCB
37.390548,127.08547,-1,KFCCADCB
37.390475,127.08566,-1,KFCCADCB
37.390446,127.085761,-1,KFCCADCB
37.390417,127.085875,-1,KFCCADCB
37.390386,127.086002,-1,KFCCADCB
37.390354,127.086139,-1,KFCCADCB
37.390318,127.08628,-1,KFCCADCB
37.390281,127.086431,-1,KFCCADCB
37.390246,127.086591,-1,KFCCADCD
37.390208,127.086752,-1,KFCCADCD
37.39017,127.086909,-1,KFCCADCD
37.390133,127.08706,-1,KFCCADCD
37.390098,127.087213,-1,KFCCADCD
37.390061,127.087364,-1,KFCCADCD
37.390027,127.087512,-1,KFCCADCD
37.389993,127.08766,-1,KFCCADCD
37.389957,127.087809,-1,KFCCADCD
37.389921,127.087958,-1,KFCCADCD
37.389888,127.088104,-1,KFCCADCD
37.389846,127.08825,-1,KFCCADCD
37.389823,127.088402,-1,KFCCADCD
37.389792,127.088546,-1,KFCCADCD
37.389766,127.088675,-1,KFCCADCD
37.389741,127.088793,-1,KFCCADCD
37.389719,127.088903,-1,KFCCADCD
37.389694,127.08901,-1,KFCCADCD
37.389671,127.089117,-1,KFCCADCD
37.389649,127.089219,-1,KFCCADCD
37.389627,127.089318,-1,KFCCADCD
37.38961,127.0894,-1,KFCCADCD
37.389597,127.08947,-1,KFCCADDC
37.389586,127.089534,-1,KFCCADDC
37.38958,127.089606,-1,KFCCADDC
37.389554,127.089666,-1,KFCCADDC
37.389541,127.089722,-1,KFCCADDC
37.38953,127.089767,-1,KFCCADDC
37.389521,127.089805,-1,KFCCADDC
37.389515,127.089832,-1,KFCCADDC
37.389512,127.089843,-1,KFCCADDC
37.389513,127.089841,-1,KFCCADDC
37.389498,127.089903,-1,KFCCADDC
37.389487,127.089949,-1,KFCCADDC
37.389473,127.090009,-1,KFCCADDC
37.389461,127.090063,-1,KFCCADDC
37.389452,127.0901,-1,KFCCADDC
37.389446,127.090127,-1,KFCCADDC
37.389441,127.090147,-1,KFCCADDC
37.389432,127.090184,-1,KFCCADDC
37.389597,127.090251,-1,KFCCADDC
37.389651,127.090256,-1,KFCCADDC
37.389704,127.09027,-1,KFCCADDC
37.389752,127.090284,-1,KFCCADDC
37.389792,127.090302,-1,KFCCADDC
37.389816,127.090306,-1,KFCCADDC
37.389842,127.090303,-1,KFCCADDC
37.389861,127.090299,-1,KFCCADDC
37.389884,127.09032,-1,KFCCADDC
37.3899,127.090326,-1,KFCCADDC
37.389911,127.090319,-1,KFCCADDC
37.389942,127.090184,-1,KFCCADDC
37.389953,127.090139,-1,KFCCADDC
37.389964,127.090088,-1,KFCCADDC
37.389972,127.090047,-1,KFCCADDC
37.389993,127.090021,-1,KFCCADDC
37.389982,127.089992,-1,KFCCADDC
37.389995,127.089981,-1,KFCCADDC
37.390015,127.089964,-1,KFCCADDC
37.390038,127.089962,-1,KFCCADDC
37.390051,127.089965,-1,KFCCADDC
37.390101,127.090021,-1,KFCCADDC
37.390135,127.09002,-1,KFCCADDC
37.390173,127.090033,-1,KFCCADDC
37.390211,127.090044,-1,KFCCADDC
37.390241,127.090059,-1,KFCCADDC
37.390268,127.09007,-1,KFCCADDA
37.390291,127.09008,-1,KFCCADDA
37.390294,127.090085,-1,KFCCADDA
37.390302,127.090085,-1,KFCCADDA
37.390308,127.09008,-1,KFCCADDA
37.390343,127.090111,-1,KFCCADDA
37.390345,127.090112,-1,KFCCADDA
37.390412,127.090008,-1,KFCCADDA
37.390408,127.089931,-1,KFCCADDA
37.390422,127.089868,-1,KFCCADDA
37.390429,127.089809,-1,KFCCADDA
37.390456,127.089765,-1,KFCCADDA
37.390479,127.089712,-1,KFCCADDA
37.390481,127.089648,-1,KFCCADDA
37.39049,127.0896,-1,KFCCADDA
37.390505,127.089562,-1,KFCCADDA
37.39051,127.089508,-1,KFCCADDA
37.390529,127.089451,-1,KFCCADDA
37.390545,127.089396,-1,KFCCADCB
37.390555,127.089338,-1,KFCCADCB
37.390558,127.089285,-1,KFCCADCB
37.390573,127.089208,-1,KFCCADCB
37.390593,127.089141,-1,KFCCADCB
37.3906,127.089077,-1,KFCCADCB
37.390613,127.08901,-1,KFCCADCB
37.390626,127.088955,-1,KFCCADCB
37.390627,127.088912,-1,KFCCADCB
37.390645,127.088867,-1,KFCCADCB
37.390651,127.088829,-1,KFCCADCB
37.390661,127.088799,-1,KFCCADCB
37.390663,127.088776,-1,KFCCADCB
37.390669,127.088752,-1,KFCCADCB
37.390675,127.088736,-1,KFCCADCB
37.390685,127.088723,-1,KFCCADCB
37.390684,127.088722,-1,KFCCADCB
37.390695,127.088699,-1,KFCCADCB
37.390778,127.088539,-1,KFCCADCB
37.390843,127.088541,-1,KFCCADCB
37.390858,127.088898,-1,KFCCADCB
37.390879,127.088797,-1,KFCCADCB
37.390919,127.088603,-1,KFCCADCB
37.390922,127.08859,-1,KFCCADCB
37.390936,127.088519,-1,KFCCADCB
37.390782,127.088471,-1,KFCCADCB
37.390801,127.088472,-1,KFCCADCB
37.390838,127.088474,-1,KFCCADCB
37.39086,127.0885,-1,KFCCADCB
37.390883,127.088523,-1,KFCCADCB
37.390893,127.088538,-1,KFCCADCB
37.390913,127.088546,-1,KFCCADCB
37.390913,127.088558,-1,KFCCADCB
37.39092,127.088561,-1,KFCCADCB
37.390941,127.088568,-1,KFCCADCB
37.390943,127.088569,-1,KFCCADCB
37.390904,127.088695,-1,KFCCADCB
37.390887,127.088732,-1,KFCCADCB
37.390873,127.088748,-1,KFCCADCB
37.390879,127.088769,-1,KFCCADCB
37.390882,127.088783,-1,KFCCADCB
37.390875,127.088804,-1,KFCCADCB
37.390871,127.088818,-1,KFCCADCB
37.390871,127.088834,-1,KFCCADCB
37.390869,127.088846,-1,KFCCADCB
37.390862,127.088844,-1,KFCCADCB
37.390859,127.088848,-1,KFCCADCB
37.390919,127.088801,-1,KFCCADCB
37.390922,127.088797,-1,KFCCADCB
37.390929,127.088808,-1,KFCCADCB
37.390902,127.08879,-1,KFCCADCB
37.39088,127.088773,-1,KFCCADCB
37.390858,127.088758,-1,KFCCADCB
37.390835,127.08875,-1,KFCCADCB
37.390851,127.088762,-1,KFCCADCB
37.390774,127.088791,-1,KFCCADCB
37.390752,127.088803,-1,KFCCADCB
37.390731,127.088813,-1,KFCCADCB
37.390711,127.088819,-1,KFCCADCB
37.390698,127.088818,-1,KFCCADCB
37.390661,127.088845,-1,KFCCADCB
37.390681,127.088843,-1,KFCCADCB
37.39046,127.08874,-1,KFCCADCB
37.390429,127.088739,-1,KFCCADCB
37.390662,127.088909,-1,KFCCADCB
37.390674,127.088919,-1,KFCCADCB
37.390684,127.088925,-1,KFCCADCB
37.390694,127.088955,-1,KFCCADCB
37.390594,127.088836,-1,KFCCADCB
37.390689,127.088844,-1,KFCCADCB
37.390709,127.088868,-1,KFCCADCB
37.390717,127.088879,-1,KFCCADCB
37.390639,127.088904,-1,KFCCADCB
37.390634,127.08892,-1,KFCCADCB
37.390744,127.088895,-1,KFCCADCB
37.390751,127.088893,-1,KFCCADCB
37.390759,127.088897,-1,KFCCADCB
37.390768,127.088904,-1,KFCCADCB
37.390777,127.088913,-1,KFCCADCB
37.390619,127.088821,-1,KFCCADCB
37.390686,127.088865,-1,KFCCADCB
37.390681,127.088864,-1,KFCCADCB
37.390717,127.088872,-1,KFCCADCB
37.390718,127.088877,-1,KFCCADCB
37.390786,127.088925,-1,KFCCADCB
37.390781,127.088906,-1,KFCCADCB
37.390792,127.088913,-1,KFCCADCB
37.390798,127.088918,-1,KFCCADCB
37.390808,127.088913,-1,KFCCADCB
37.390823,127.088923,-1,KFCCADCB
37.390831,127.088946,-1,KFCCADCB
37.390833,127.088934,-1,KFCCADCB
37.38978,127.090222,-1,KFCCADDC
37.386133,127.091297,-1,KFCCADDC
37.386254,127.091018,-1,KFCCADDC
37.386408,127.091094,-1,KFCCADDC
37.38638,127.091147,-1,KFCCADDC
37.386354,127.09125,-1,KFCCADDC
37.386354,127.091333,-1,KFCCADDC
37.386298,127.091427,-1,KFCCADDC
37.386296,127.091504,-1,KFCCADDC
37.386295,127.091576,-1,KFCCADDC
37.386294,127.091643,-1,KFCCADDC
37.386292,127.091717,-1,KFCCADDC
37.386291,127.091787,-1,KFCCADDC
37.386289,127.091857,-1,KFCCADDC
37.386288,127.091921,-1,KFCCADDC
37.386287,127.091981,-1,KFCCADDC
37.386286,127.092042,-1,KFCCADDC
37.386284,127.092107,-1,KFCCADDC
37.386283,127.09218,-1,KFCCADDC
37.386281,127.092278,-1,KFCCADDC
37.386279,127.092372,-1,KFCCADDC
37.386275,127.092463,-1,KFCCADDC
37.386272,127.092554,-1,KFCCADDC
37.386269,127.092646,-1,KFCCADDC
37.386266,127.09272,-1,KFCCADDC
37.386263,127.092799,-1,KFCCADDC
37.38626,127.092879,-1,KFCCADDC
37.386259,127.092955,-1,KFCCADDC
37.386261,127.093026,-1,KFCCADDC
37.386265,127.093099,-1,KFCCADDC
37.386269,127.093156,-1,KFCCADDC
37.386277,127.093224,-1,KFCCADDC
37.386287,127.093301,-1,KFCCADDC
37.386297,127.093371,-1,KFCCADDC
37.386314,127.093427,-1,KFCCADDC
37.386334,127.093494,-1,KFCCADDC
37.386349,127.093544,-1,KFCCADDC
37.386372,127.093602,-1,KFCCADDC
37.38639,127.093651,-1,KFCCADDC
37.386405,127.093695,-1,KFCCADDC
37.386424,127.093742,-1,KFCCADDC
37.386449,127.093799,-1,KFCCADDC
37.38647,127.093858,-1,KFCCADDC
37.386477,127.093915,-1,KFCCADDC
37.386503,127.093945,-1,KFCCADDC
37.386521,127.093992,-1,KFCCADDC
37.38654,127.094029,-1,KFCCADDC
37.38655,127.094067,-1,KFCCADDC
37.386566,127.0941,-1,KFCCADDC
37.386566,127.094134,-1,KFCCADDC
37.386577,127.094162,-1,KFCCADDC
37.386589,127.094193,-1,KFCCADDC
37.3866,127.094219,-1,KFCCADDC
37.38661,127.094245,-1,KFCCADDC
37.386618,127.094263,-1,KFCCADDC
37.386624,127.09428,-1,KFCCADDC
37.386628,127.094287,-1,KFCCADDC
37.38664,127.094288,-1,KFCCADDC
37.386754,127.094283,-1,KFCCADDC
37.386765,127.094281,-1,KFCCADDC
37.38678,127.094279,-1,KFCCADDC
37.386796,127.094277,-1,KFCCADDC
37.38681,127.094274,-1,KFCCADDC
37.386832,127.094271,-1,KFCCADDC
37.38685,127.094269,-1,KFCCADDC
37.386861,127.094267,-1,KFCCADDC
37.38687,127.094266,-1,KFCCADDC
37.386874,127.094265,-1,KFCCADDC
37.386903,127.094261,-1,KFCCADDC
37.386928,127.094257,-1,KFCCADDC
37.386944,127.094274,-1,KFCCADDC
